,seconds_since_previous_pull,HH_ID,roll_ID,roll_type,starting_time,elapsed_time,total_sheets_used,number_pulled,max_min_pull_diff,multiple_pull_flag,average_time_between_pulls,label
0,4614,A,1209,Small,2019-10-21 13:55:39,0,3.065610501,1,0,FALSE,0,pee & hand washing
0,9578,A,1209,Small,2019-10-21 16:35:17,0,2.177040699,1,0,FALSE,0,pee & hand washing
0,33333,A,1209,Small,2019-10-22 1:50:50,2,2.992241879,2,0.3845352876,TRUE,2,pee & hand washing
0,12046,A,1209,Small,2019-10-22 5:11:38,0,3.771425734,1,0,FALSE,0,pee & hand washing
0,3951,A,1209,Small,2019-10-22 6:17:29,0,4.05870591,1,0,FALSE,0,pee & hand washing
0,16890,A,1209,Small,2019-10-22 10:58:59,28,11.4185531,3,5.271757447,TRUE,14,object cleaning
0,9248,A,1209,Small,2019-10-22 13:33:35,0,1.417775006,1,0,FALSE,0,pee & hand washing
0,11128,A,1209,Small,2019-10-22 16:39:03,0,2.71775994,1,0,FALSE,0,pee & hand washing
0,13257,A,1209,Small,2019-10-22 20:20:00,0,2.672363104,1,0,FALSE,0,pee & hand washing
0,8971,A,1209,Small,2019-10-22 22:49:31,0,3.727721877,1,0,FALSE,0,pee & hand washing
0,9228,A,1209,Small,2019-10-23 1:23:19,0,10.84782959,1,0,FALSE,0,pee & hand washing
0,1971,A,1209,Small,2019-10-23 6:38:07,65,9.377755174,3,4.553753929,TRUE,32.5,poo
0,15430,A,1209,Small,2019-10-23 10:56:22,111,14.2604117,6,4.590964405,TRUE,22.2,poo
0,11166,A,10958,Big,2020-06-21 10:27:43,6,7.172326117,3,5.178519254,TRUE,3,poo
0,9449,A,10958,Big,2020-06-21 13:05:18,0,7.555503374,1,0,FALSE,0,pee & hand washing
0,21034,A,10958,Big,2020-06-21 18:55:52,0,5.159993004,1,0,FALSE,0,pee & hand washing
0,37642,A,10958,Big,2020-06-22 5:23:14,0,4.756174839,1,0,FALSE,0,pee & hand washing
0,68969,A,10958,Big,2020-06-23 0:32:43,3,6.331268983,2,1.580058995,TRUE,3,poo
0,6340,A,10958,Big,2020-06-23 2:18:26,3,5.530206483,2,3.158600953,TRUE,3,poo
0,12224,A,10958,Big,2020-06-23 5:42:13,0,6.703137412,1,0,FALSE,0,pee & hand washing
0,59455,A,10958,Big,2020-06-23 22:13:08,3,5.903500008,2,1.965534794,TRUE,3,poo
0,16715,A,10958,Big,2020-06-24 2:51:46,3,4.71535273,2,0.7842831421,TRUE,3,pee & hand washing
0,10201,A,10958,Big,2020-06-24 5:41:50,0,5.884881817,1,0,FALSE,0,pee & hand washing
0,4886,A,10958,Big,2020-06-24 7:03:16,26,41.29168715,5,6.699505716,TRUE,6.5,object cleaning
0,53070,A,10958,Big,2020-06-24 21:48:12,0,5.028516392,1,0,FALSE,0,pee & hand washing
0,10165,A,10958,Big,2020-06-25 0:37:37,3,2.318233381,2,2.318233381,TRUE,3,pee & hand washing
0,8843,A,10958,Big,2020-06-25 3:05:03,3,5.782136982,2,1.153944971,TRUE,3,pee & hand washing
0,5949,A,10958,Big,2020-06-25 4:44:15,0,5.00281869,1,0,FALSE,0,pee & hand washing
0,3024,A,10958,Big,2020-06-25 5:34:39,2,5.762829227,2,2.687297589,TRUE,2,pee & hand washing
0,4550,A,10958,Big,2020-06-25 6:50:31,3,10.34702714,2,4.975466039,TRUE,3,poo
0,21621,A,10958,Big,2020-06-25 12:50:55,0,9.550699638,1,0,FALSE,0,poo
0,42963,A,10958,Big,2020-06-26 0:46:58,0,3.050155733,1,0,FALSE,0,pee & hand washing
0,11104,A,10958,Big,2020-06-26 3:52:02,2,6.852093221,2,3.804144089,TRUE,2,poo
0,5390,A,10958,Big,2020-06-26 5:21:54,3,6.837198668,2,3.795869337,TRUE,3,poo
0,5870,A,10958,Big,2020-06-26 6:59:47,0,6.443677972,1,0,FALSE,0,pee & hand washing
0,1338,A,10958,Big,2020-06-26 7:22:05,0,4.917358892,1,0,FALSE,0,pee & hand washing
0,9267,A,10958,Big,2020-06-26 9:56:32,63,12.44763455,3,5.281044511,TRUE,31.5,object cleaning
0,30265,A,10958,Big,2020-06-26 18:22:00,0,6.39288019,1,0,FALSE,0,pee & hand washing
0,9726,A,10958,Big,2020-06-26 21:04:06,0,5.629743635,1,0,FALSE,0,pee & hand washing
0,12903,A,10958,Big,2020-06-27 0:39:09,2,5.993659109,2,2.994622954,TRUE,2,pee & hand washing
0,6794,A,10958,Big,2020-06-27 2:32:25,0,8.595267045,1,0,FALSE,0,poo
0,7662,A,10958,Big,2020-06-27 4:40:07,3,5.220638823,2,5.220638823,TRUE,3,pee & hand washing
0,6430,A,10958,Big,2020-06-27 6:27:20,0,4.467661825,1,0,FALSE,0,pee & hand washing
0,1438,A,10958,Big,2020-06-27 6:51:18,0,5.203905436,1,0,FALSE,0,pee & hand washing
0,44845,A,10958,Big,2020-06-27 19:18:43,2,6.677495958,2,5.1921369,TRUE,2,object cleaning
0,11451,A,10958,Big,2020-06-27 22:29:36,1,6.292847634,2,6.292847634,TRUE,1,object cleaning
0,12126,A,10958,Big,2020-06-28 1:51:43,0,6.649361801,1,0,FALSE,0,pee & hand washing
0,9006,A,10958,Big,2020-06-28 4:21:49,1,5.529067488,2,5.529067488,TRUE,1,poo
0,10188,A,10958,Big,2020-06-28 7:11:38,1,5.519413611,2,4.784135388,TRUE,1,poo
0,966,A,10958,Big,2020-06-28 7:27:45,0,5.509070171,1,0,FALSE,0,pee & hand washing
0,13740,A,10958,Big,2020-06-28 11:16:45,0,5.498037169,1,0,FALSE,0,pee & hand washing
0,15340,A,10958,Big,2020-06-28 15:32:25,0,4.756598853,1,0,FALSE,0,pee & hand washing
0,22742,A,10958,Big,2020-06-28 21:51:27,0,4.74882978,1,0,FALSE,0,pee & hand washing
0,11585,A,10958,Big,2020-06-29 1:04:32,0,5.83404834,1,0,FALSE,0,pee & hand washing
0,15548,A,10958,Big,2020-06-29 5:23:40,1,8.729006505,2,7.276194805,TRUE,1,poo
0,59988,A,10958,Big,2020-06-29 22:03:29,0,5.804627,1,0,FALSE,0,pee & hand washing
0,20437,A,10958,Big,2020-06-30 3:44:06,0,5.069394748,1,0,FALSE,0,pee & hand washing
0,5738,A,10958,Big,2020-06-30 5:19:44,0,4.69922724,1,0,FALSE,0,pee & hand washing
0,5930,A,10958,Big,2020-06-30 6:58:34,0,9.015139311,1,0,FALSE,0,poo
0,37583,A,10958,Big,2020-06-30 17:24:57,190,11.86582755,11,4.671139055,TRUE,19,object cleaning
0,3379,A,10958,Big,2020-06-30 18:24:26,290,36.02186007,7,7.82464752,TRUE,48.33333333,object cleaning
0,800,A,10958,Big,2020-06-30 18:42:36,0,5.663404569,1,0,FALSE,0,pee & hand washing
0,11882,A,10958,Big,2020-06-30 22:00:38,0,5.651636033,1,0,FALSE,0,pee & hand washing
0,18135,A,10958,Big,2020-07-01 3:02:53,0,4.231003923,1,0,FALSE,0,pee & hand washing
0,7261,A,10958,Big,2020-07-01 5:03:54,0,6.685551131,1,0,FALSE,0,pee & hand washing
0,7130,A,10958,Big,2020-07-01 7:02:44,0,13.32131584,1,0,FALSE,0,poo
0,54337,A,10958,Big,2020-07-01 22:17:48,15,6.291065047,2,3.49246177,TRUE,15,poo
0,23069,A,10958,Big,2020-07-02 4:42:32,2,5.57955375,2,2.08980426,TRUE,2,pee & hand washing
0,63139,A,10958,Big,2020-07-02 22:14:53,0,6.957892684,1,0,FALSE,0,pee & hand washing
0,11411,A,10958,Big,2020-07-03 1:25:04,2,5.553074545,2,2.774330672,TRUE,2,pee & hand washing
0,13552,A,10958,Big,2020-07-03 5:10:58,4,5.541306009,2,2.768446404,TRUE,4,pee & hand washing
0,8531,A,10958,Big,2020-07-03 7:33:13,0,6.219902182,1,0,FALSE,0,pee & hand washing
0,3500,A,10958,Big,2020-07-03 8:31:33,22,12.3951207,2,0.7034663993,TRUE,22,poo
0,32117,A,10958,Big,2020-07-03 17:27:12,0,6.175218522,1,0,FALSE,0,pee & hand washing
0,13705,A,10958,Big,2020-07-03 21:15:37,0,5.134637651,1,0,FALSE,0,pee & hand washing
0,14450,A,10958,Big,2020-07-04 1:16:27,4,4.782996393,2,3.417529295,TRUE,4,pee & hand washing
0,18771,A,10958,Big,2020-07-04 6:29:22,3,4.773986108,2,0.6842046159,TRUE,3,poo
0,2047,A,10958,Big,2020-07-04 7:03:32,0,8.842069361,1,0,FALSE,0,poo
0,11702,A,10958,Big,2020-07-04 10:18:34,0,7.118984796,1,0,FALSE,0,pee & hand washing
0,21807,A,10958,Big,2020-07-04 16:22:01,0,7.773722101,1,0,FALSE,0,pee & hand washing
0,21797,A,10958,Big,2020-07-04 22:25:18,0,4.719924396,1,0,FALSE,0,pee & hand washing
0,13318,A,10958,Big,2020-07-05 2:07:16,2,5.719223449,2,1.006056767,TRUE,2,poo
0,15893,A,10958,Big,2020-07-05 6:32:11,0,5.370662238,1,0,FALSE,0,pee & hand washing
0,52319,A,10958,Big,2020-07-05 21:04:10,0,6.362376102,1,0,FALSE,0,pee & hand washing
0,26736,A,10958,Big,2020-07-06 4:29:46,3,6.012205911,2,3.337540028,TRUE,3,poo
0,62693,A,10958,Big,2020-07-06 21:54:42,0,5.331678962,1,0,FALSE,0,pee & hand washing
0,21207,A,10958,Big,2020-07-07 3:48:09,0,5.652014076,1,0,FALSE,0,pee & hand washing
0,6424,A,10958,Big,2020-07-07 5:35:13,0,7.294649665,1,0,FALSE,0,poo
0,5263,A,10958,Big,2020-07-07 7:02:56,168,12.87674209,2,1.007895601,TRUE,168,object cleaning
0,52150,A,10958,Big,2020-07-07 21:34:54,0,3.290465884,1,0,FALSE,0,pee & hand washing
0,18471,A,10958,Big,2020-07-08 2:42:45,4,6.239220212,2,2.295074352,TRUE,4,poo
0,9896,A,10958,Big,2020-07-08 5:27:45,0,5.568393112,1,0,FALSE,0,pee & hand washing
0,800,A,10958,Big,2020-07-08 5:41:05,0,6.207776155,1,0,FALSE,0,pee & hand washing
0,4377,A,10958,Big,2020-07-08 6:54:02,0,8.142842556,1,0,FALSE,0,pee & hand washing
0,53886,A,10958,Big,2020-07-08 22:00:45,0,1.9497311,1,0,FALSE,0,pee & hand washing
0,7151,A,10958,Big,2020-07-08 23:59:56,4,9.076863011,3,6.157162256,TRUE,2,poo
0,8208,A,10958,Big,2020-07-09 2:16:48,0,6.138773919,1,0,FALSE,0,pee & hand washing
0,12785,A,10958,Big,2020-07-09 5:49:53,0,3.868569793,1,0,FALSE,0,pee & hand washing
0,4474,A,10958,Big,2020-07-09 7:04:27,18,39.58759504,4,5.17188431,TRUE,6,object cleaning
0,6798,A,10958,Big,2020-07-10 7:00:51,0,6.002516339,1,0,FALSE,0,pee & hand washing
0,629,A,10958,Big,2020-07-10 7:11:20,0,4.097422928,1,0,FALSE,0,pee & hand washing
0,8379,A,10958,Big,2020-07-10 9:30:59,0,6.288557203,1,0,FALSE,0,pee & hand washing
0,6527,A,10958,Big,2020-07-10 11:19:46,0,6.583194615,1,0,FALSE,0,pee & hand washing
0,30542,A,10958,Big,2020-07-10 19:48:48,0,6.250861112,1,0,FALSE,0,pee & hand washing
0,10083,A,10958,Big,2020-07-10 22:36:51,0,6.854708693,1,0,FALSE,0,pee & hand washing
0,11808,A,10958,Big,2020-07-11 1:53:39,0,3.729553962,1,0,FALSE,0,pee & hand washing
0,14415,A,10958,Big,2020-07-11 5:53:54,1,5.272202967,2,4.652679328,TRUE,1,pee & hand washing
0,7842,A,10958,Big,2020-07-11 8:04:37,19,7.729104964,2,0.9345721056,TRUE,19,poo
0,15683,A,10958,Big,2020-07-11 12:26:19,0,4.931548741,1,0,FALSE,0,pee & hand washing
0,21528,A,10958,Big,2020-07-11 18:25:07,0,5.840928824,1,0,FALSE,0,pee & hand washing
0,22959,A,10958,Big,2020-07-12 0:47:46,4,5.82433335,3,3.372166349,TRUE,2,poo
0,17201,A,10958,Big,2020-07-12 5:34:31,0,4.280994782,1,0,FALSE,0,pee & hand washing
0,7878,A,10958,Big,2020-07-12 7:45:49,81,13.39589623,3,1.83310307,TRUE,40.5,object cleaning
0,12031,A,10958,Big,2020-07-12 11:07:41,0,5.757078005,1,0,FALSE,0,pee & hand washing
0,28437,A,10958,Big,2020-07-12 19:01:38,0,5.438765609,1,0,FALSE,0,pee & hand washing
0,14372,A,10958,Big,2020-07-12 23:01:10,0,4.82195425,1,0,FALSE,0,pee & hand washing
0,12616,A,10958,Big,2020-07-13 2:31:26,0,4.209556091,1,0,FALSE,0,pee & hand washing
0,9864,A,10958,Big,2020-07-13 5:15:50,0,5.698557122,1,0,FALSE,0,pee & hand washing
0,69495,A,10958,Big,2020-07-14 0:34:05,0,6.87604944,1,0,FALSE,0,pee & hand washing
0,11714,A,10958,Big,2020-07-14 3:49:19,0,4.17351495,1,0,FALSE,0,pee & hand washing
0,10216,A,10958,Big,2020-07-14 6:39:35,3,5.649644144,2,2.077862117,TRUE,3,poo
0,74275,A,10958,Big,2020-07-15 3:17:33,8,8.591145355,5,4.152644187,TRUE,2,poo
0,7519,A,10958,Big,2020-07-15 5:23:00,0,6.19703953,1,0,FALSE,0,pee & hand washing
0,310,A,10958,Big,2020-07-15 5:28:10,0,5.001802466,1,0,FALSE,0,pee & hand washing
0,58134,A,10958,Big,2020-07-15 21:37:04,0,4.988516892,1,0,FALSE,0,pee & hand washing
0,23311,A,10958,Big,2020-07-16 4:05:35,0,5.85183419,1,0,FALSE,0,pee & hand washing
0,5624,A,10958,Big,2020-07-16 5:39:19,0,4.085342872,1,0,FALSE,0,pee & hand washing
0,58170,A,10958,Big,2020-07-16 21:48:49,0,5.529982039,1,0,FALSE,0,pee & hand washing
0,9910,A,10958,Big,2020-07-17 0:33:59,0,5.803105096,1,0,FALSE,0,pee & hand washing
0,7930,A,10958,Big,2020-07-17 2:46:09,2,5.784716759,2,3.467887921,TRUE,2,poo
0,7905,A,10958,Big,2020-07-17 4:57:56,0,3.750205147,1,0,FALSE,0,pee & hand washing
0,5039,A,10958,Big,2020-07-17 6:21:55,0,5.754376002,1,0,FALSE,0,pee & hand washing
0,4696,A,10958,Big,2020-07-17 7:40:11,0,6.880978597,1,0,FALSE,0,pee & hand washing
0,35207,A,10958,Big,2020-07-17 17:26:58,0,4.572608395,1,0,FALSE,0,pee & hand washing
0,19368,A,10958,Big,2020-07-17 22:49:46,0,4.845501598,1,0,FALSE,0,pee & hand washing
0,8831,A,10958,Big,2020-07-18 1:16:57,2,5.683580903,2,3.407206408,TRUE,2,poo
0,11351,A,10958,Big,2020-07-18 4:26:10,0,6.513385456,1,0,FALSE,0,pee & hand washing
0,7731,A,10958,Big,2020-07-18 6:35:01,5,6.770648572,3,4.794749787,TRUE,2.5,pee & hand washing
0,33666,A,10958,Big,2020-07-18 15:56:12,0,4.218208886,1,0,FALSE,0,pee & hand washing
0,21507,A,10958,Big,2020-07-18 21:54:39,2,6.167996233,2,1.677032056,TRUE,2,poo
0,21359,A,10958,Big,2020-07-19 3:50:40,0,6.145746345,1,0,FALSE,0,pee & hand washing
0,8962,A,10958,Big,2020-07-19 6:20:02,0,5.845638402,1,0,FALSE,0,pee & hand washing
0,9802,A,10958,Big,2020-07-19 9:03:24,2,6.655905347,2,6.102303898,TRUE,2,pee & hand washing
0,1415,A,10958,Big,2020-07-19 9:27:01,0,6.353728717,1,0,FALSE,0,pee & hand washing
0,30231,A,10958,Big,2020-07-19 17:50:52,0,3.855580597,1,0,FALSE,0,pee & hand washing
0,23146,A,10958,Big,2020-07-20 0:16:38,0,5.76647661,1,0,FALSE,0,pee & hand washing
0,9041,A,10958,Big,2020-07-20 2:47:19,0,4.379898619,1,0,FALSE,0,pee & hand washing
0,8936,A,10958,Big,2020-07-20 5:16:15,6,5.185844304,2,1.906988492,TRUE,6,poo
0,42860,A,10958,Big,2020-07-20 22:15:15,0,2.451487714,1,0,FALSE,0,pee & hand washing
0,16499,A,10958,Big,2020-07-21 2:50:14,0,5.434418931,1,0,FALSE,0,pee & hand washing
0,8437,A,10958,Big,2020-07-21 5:10:51,0,4.063746852,1,0,FALSE,0,pee & hand washing
0,70824,A,10958,Big,2020-07-22 0:51:15,4,5.941451916,2,2.155701031,TRUE,4,poo
0,10899,A,10958,Big,2020-07-22 3:52:58,0,4.844638428,1,0,FALSE,0,pee & hand washing
0,5842,A,10958,Big,2020-07-22 5:30:20,0,4.561815523,1,0,FALSE,0,pee & hand washing
0,60377,A,10958,Big,2020-07-22 22:16:37,3,6.684417546,2,4.006053443,TRUE,3,poo
0,10435,A,10958,Big,2020-07-23 1:10:35,3,1.599984923,2,1.599984923,TRUE,3,pee & hand washing
0,14581,A,10958,Big,2020-07-23 5:13:39,0,5.573399067,1,0,FALSE,0,pee & hand washing
0,4976,A,10958,Big,2020-07-23 6:36:35,117,45.91344164,7,8.693747412,TRUE,19.5,object cleaning
0,655,A,10958,Big,2020-07-23 6:49:27,0,4.359405899,1,0,FALSE,0,pee & hand washing
0,1800,A,10958,Big,2020-07-23 7:19:27,0,4.856555152,1,0,FALSE,0,pee & hand washing
0,1050,A,10958,Big,2020-07-23 7:36:57,3,4.839959678,2,4.839959678,TRUE,3,pee & hand washing
0,26031,A,10958,Big,2020-07-23 14:50:51,0,5.838809299,1,0,FALSE,0,pee & hand washing
0,10440,A,10958,Big,2020-07-23 17:44:51,0,6.066743017,1,0,FALSE,0,pee & hand washing
0,14011,A,10958,Big,2020-07-23 21:38:22,0,6.291366834,1,0,FALSE,0,pee & hand washing
0,14355,A,10958,Big,2020-07-24 1:37:37,0,4.261717856,1,0,FALSE,0,pee & hand washing
0,12617,A,10958,Big,2020-07-24 5:07:54,0,4.996776501,1,0,FALSE,0,pee & hand washing
0,4824,A,10958,Big,2020-07-24 6:28:18,0,5.723560394,1,0,FALSE,0,pee & hand washing
0,2261,A,10958,Big,2020-07-24 7:05:59,3,7.428966737,2,6.935035442,TRUE,3,poo
0,2153,A,10958,Big,2020-07-24 7:41:55,0,4.683612839,1,0,FALSE,0,pee & hand washing
0,52740,A,10958,Big,2020-07-24 22:20:55,2,5.647432677,2,0.7306454439,TRUE,2,poo
0,22060,A,10958,Big,2020-07-25 4:28:37,4,5.379136559,2,4.402950564,TRUE,4,pee & hand washing
0,9266,A,10958,Big,2020-07-25 7:03:07,0,4.627712294,1,0,FALSE,0,pee & hand washing
0,9758,A,10958,Big,2020-07-25 9:45:45,2,6.547674839,2,0.7192446747,TRUE,2,poo
0,33641,A,10958,Big,2020-07-25 19:06:28,0,6.03278084,1,0,FALSE,0,pee & hand washing
0,11860,A,10958,Big,2020-07-25 22:24:08,0,6.722604175,1,0,FALSE,0,pee & hand washing
0,10094,A,10958,Big,2020-07-26 1:12:22,0,6.448377817,1,0,FALSE,0,pee & hand washing
0,13545,A,10958,Big,2020-07-26 4:58:07,0,5.940839153,1,0,FALSE,0,pee & hand washing
0,9300,A,10958,Big,2020-07-26 7:33:07,0,6.14799405,1,0,FALSE,0,pee & hand washing
0,1950,A,10958,Big,2020-07-26 8:05:37,0,6.351563221,1,0,FALSE,0,pee & hand washing
0,51138,A,10958,Big,2020-07-26 22:17:55,0,5.617699818,1,0,FALSE,0,pee & hand washing
0,13930,A,10958,Big,2020-07-27 2:10:05,0,5.12629692,1,0,FALSE,0,pee & hand washing
0,10201,A,10958,Big,2020-07-27 5:00:06,0,3.945990103,1,0,FALSE,0,pee & hand washing
0,60254,A,10958,Big,2020-07-27 21:44:20,0,1.620957903,1,0,FALSE,0,pee & hand washing
0,6154,A,10958,Big,2020-07-28 0:57:15,3,5.08381986,2,5.08381986,TRUE,3,poo
0,9589,A,10958,Big,2020-07-28 3:37:07,0,5.29111267,1,0,FALSE,0,pee & hand washing
0,5976,A,10958,Big,2020-07-28 5:16:43,0,4.809777386,1,0,FALSE,0,pee & hand washing
0,9592,A,10958,Big,2020-07-28 7:56:35,2,10.91764917,2,3.66275346,TRUE,2,poo
0,52446,A,10958,Big,2020-07-28 22:30:43,0,2.712862788,1,0,FALSE,0,pee & hand washing
0,24446,A,10958,Big,2020-07-29 5:18:09,0,4.730615594,1,0,FALSE,0,pee & hand washing
0,6344,A,10958,Big,2020-07-29 7:03:53,0,14.95739437,1,0,FALSE,0,poo
0,54008,A,10958,Big,2020-07-29 22:04:01,0,3.541390434,1,0,FALSE,0,pee & hand washing
0,10801,A,10958,Big,2020-07-30 1:04:02,2,5.949410282,2,3.7408682,TRUE,2,poo
0,15848,A,10958,Big,2020-07-30 5:28:12,0,5.478832176,1,0,FALSE,0,pee & hand washing
0,7837,A,10958,Big,2020-07-30 7:38:49,41,48.43293809,8,10.86682596,TRUE,5.857142857,object cleaning
0,50865,A,10958,Big,2020-07-30 21:47:15,0,2.286794734,1,0,FALSE,0,pee & hand washing
0,11549,A,10958,Big,2020-07-31 0:59:44,3,5.589458577,2,4.344046771,TRUE,3,pee & hand washing
0,16439,A,10958,Big,2020-07-31 5:33:46,0,4.940273468,1,0,FALSE,0,pee & hand washing
0,2652,A,10958,Big,2020-07-31 6:17:58,2,5.934168514,2,2.652421405,TRUE,2,poo
0,7725,A,10958,Big,2020-07-31 8:26:45,0,5.692857281,1,0,FALSE,0,pee & hand washing
0,30946,A,10958,Big,2020-07-31 17:02:31,0,6.663169284,1,0,FALSE,0,pee & hand washing
0,15160,A,10958,Big,2020-07-31 21:15:11,0,5.214510102,1,0,FALSE,0,pee & hand washing
0,12799,A,10958,Big,2020-08-01 0:48:30,3,6.375197644,2,5.183847549,TRUE,3,pee & hand washing
0,13374,A,10958,Big,2020-08-01 4:31:27,0,4.750505826,1,0,FALSE,0,pee & hand washing
0,10253,A,10958,Big,2020-08-01 7:22:20,4,4.72402662,2,3.145673413,TRUE,4,pee & hand washing
0,1672,A,10958,Big,2020-08-01 7:50:16,0,5.67287024,1,0,FALSE,0,pee & hand washing
0,7351,A,10958,Big,2020-08-01 9:52:47,0,6.795080186,1,0,FALSE,0,pee & hand washing
0,8034,A,10958,Big,2020-08-01 12:06:41,31,11.13772241,3,5.779532873,TRUE,15.5,poo
0,11010,A,10958,Big,2020-08-01 15:10:42,1,5.70092273,2,5.32219437,TRUE,1,pee & hand washing
0,22351,A,10958,Big,2020-08-01 21:23:14,0,5.28353289,1,0,FALSE,0,pee & hand washing
0,23668,A,10958,Big,2020-08-02 3:57:42,2,6.36726524,2,5.994237264,TRUE,2,poo
0,17251,A,10958,Big,2020-08-02 8:45:15,2,5.574043202,2,5.574043202,TRUE,2,poo
0,2165,A,10958,Big,2020-08-02 9:21:22,262,7.556281098,2,4.965680202,TRUE,262,object cleaning
0,45059,A,10958,Big,2020-08-02 21:56:43,0,4.205235376,1,0,FALSE,0,pee & hand washing
0,14478,A,10958,Big,2020-08-03 1:58:01,3,7.255529564,2,4.365086274,TRUE,3,poo
0,11989,A,10958,Big,2020-08-03 5:17:53,2,4.318012131,2,3.959235116,TRUE,2,pee & hand washing
0,59536,A,10958,Big,2020-08-03 21:50:11,3,6.427369685,2,3.918504949,TRUE,3,poo
0,18645,A,10958,Big,2020-08-04 3:00:59,4,7.247494943,3,5.487674264,TRUE,2,poo
0,7459,A,10958,Big,2020-08-04 5:05:22,3,5.777219188,2,2.985337387,TRUE,3,pee & hand washing
0,7298,A,10958,Big,2020-08-04 7:07:03,0,8.141735476,1,0,FALSE,0,pee & hand washing
0,52093,A,10958,Big,2020-08-04 21:35:16,0,5.314502096,1,0,FALSE,0,pee & hand washing
0,12066,A,10958,Big,2020-08-05 0:56:22,2,6.454283181,2,5.778194852,TRUE,2,poo
0,9804,A,10958,Big,2020-08-05 3:39:48,0,4.04218707,1,0,FALSE,0,pee & hand washing
0,6226,A,10958,Big,2020-08-05 5:23:34,0,5.181968154,1,0,FALSE,0,pee & hand washing
0,42824,A,10958,Big,2020-08-05 17:17:18,362,23.49184525,4,8.130539143,TRUE,120.6666667,object cleaning
0,15793,A,10958,Big,2020-08-05 21:46:33,0,5.72401578,1,0,FALSE,0,pee & hand washing
0,10981,A,10958,Big,2020-08-06 0:49:34,0,5.97738165,1,0,FALSE,0,pee & hand washing
0,10890,A,10958,Big,2020-08-06 3:51:04,0,6.220266169,1,0,FALSE,0,pee & hand washing
0,5974,A,10958,Big,2020-08-06 5:30:38,0,7.062375766,1,0,FALSE,0,poo
0,4923,A,10958,Big,2020-08-06 6:52:41,30,32.14666294,4,2.566931322,TRUE,10,object cleaning
0,53161,A,10958,Big,2020-08-06 21:39:12,0,4.534892838,1,0,FALSE,0,pee & hand washing
0,9490,A,10958,Big,2020-08-07 0:17:22,5,5.602418032,2,3.630952456,TRUE,5,poo
0,7819,A,10958,Big,2020-08-07 2:27:46,0,4.841779046,1,0,FALSE,0,pee & hand washing
0,6771,A,10958,Big,2020-08-07 4:20:37,0,5.735800002,1,0,FALSE,0,pee & hand washing
0,9206,A,10958,Big,2020-08-07 6:54:03,0,4.181550658,1,0,FALSE,0,pee & hand washing
0,965,A,10958,Big,2020-08-07 7:10:08,0,6.651345588,1,0,FALSE,0,pee & hand washing
0,8813,A,10958,Big,2020-08-07 9:37:01,0,6.017734318,1,0,FALSE,0,pee & hand washing
0,20155,A,10958,Big,2020-08-07 15:12:56,2,5.792788705,2,5.281827646,TRUE,2,poo
0,15255,A,10958,Big,2020-08-07 19:27:13,0,4.441143145,1,0,FALSE,0,pee & hand washing
0,12387,A,10958,Big,2020-08-07 22:53:40,2,2.637655031,2,2.387369207,TRUE,2,pee & hand washing
0,15114,A,10958,Big,2020-08-08 3:05:36,2,5.0912785,2,4.35145403,TRUE,2,pee & hand washing
0,7933,A,10958,Big,2020-08-08 5:17:51,2,4.285072132,2,4.041773876,TRUE,2,pee & hand washing
0,9743,A,10958,Big,2020-08-08 8:00:16,0,3.86849949,1,0,FALSE,0,pee & hand washing
0,31811,A,10958,Big,2020-08-08 16:50:27,0,6.176349414,1,0,FALSE,0,pee & hand washing
0,20784,A,10958,Big,2020-08-08 22:36:51,3,5.590915589,2,3.278836347,TRUE,3,poo
0,4309,A,10958,Big,2020-08-08 23:48:43,0,4.918586593,1,0,FALSE,0,pee & hand washing
0,13085,A,10958,Big,2020-08-09 3:26:48,2,5.056335792,2,4.16497087,TRUE,2,poo
0,17496,A,10958,Big,2020-08-09 8:18:26,0,5.508970127,1,0,FALSE,0,pee & hand washing
0,4508,A,10958,Big,2020-08-09 9:33:34,0,5.394043018,1,0,FALSE,0,pee & hand washing
0,18826,A,10958,Big,2020-08-09 14:47:20,0,5.174659877,1,0,FALSE,0,pee & hand washing
0,26891,A,10958,Big,2020-08-09 22:15:31,0,5.064283882,1,0,FALSE,0,pee & hand washing
0,18976,A,10958,Big,2020-08-10 3:31:47,2,4.853911026,2,3.017558625,TRUE,2,poo
0,5962,A,10958,Big,2020-08-10 5:11:11,3,5.236485795,2,4.037902592,TRUE,3,pee & hand washing
0,59486,A,10958,Big,2020-08-10 21:42:40,0,4.631044377,1,0,FALSE,0,pee & hand washing
0,6293,A,10958,Big,2020-08-10 23:27:33,4,4.711375993,3,4.23925002,TRUE,2,pee & hand washing
0,7088,A,10958,Big,2020-08-11 1:25:45,0,4.050943169,1,0,FALSE,0,pee & hand washing
0,72214,A,10958,Big,2020-08-11 21:29:19,0,6.793959051,1,0,FALSE,0,pee & hand washing
0,11048,A,12553,Big,2020-05-14 5:29:53,0,6.769565281,1,0,FALSE,0,pee & hand washing
0,58881,A,12553,Big,2020-05-14 21:51:14,0,6.359219256,1,0,FALSE,0,pee & hand washing
0,11312,A,12553,Big,2020-05-15 0:59:46,0,4.76169134,1,0,FALSE,0,pee & hand washing
0,10050,A,12553,Big,2020-05-15 3:47:16,4,7.921441564,2,4.749922804,TRUE,4,poo
0,11684,A,12553,Big,2020-05-15 7:02:04,3,11.05912578,2,9.476860187,TRUE,3,poo
